,Review,Rating
16233,"Low Quality Screen
Bad Quality Calling

Stop working within a month.
No response from customer care, worst service.

Not recommended.",1
16234,Loved it,4
16235,"Glass design very poor quality
this watch touch glass not properly fixed
Heavy scratches with in few days
This is my personal opinion don't buy it",1
16236,Display not working after uses of 15 days,1
16237,No any costumer support very bad product please not buy this products,1
16238,Just awesome..👌,5
16239,Awesome watch at affordable price 🥰🥰 just go for it guys👍👍 And the Bluetooth calling system is the icing on the cake at such an affordable price ❤️,5
16240,Very nice super watch,3
16241,Different from all other Smart watches looking is very nice,5
16242,"Waited so long for this new model thinking it will be good, waste of money, it doesn't have weight training feature, call feature doesn't work properly, SpO2 and BP measurements are inaccurate by a lot. Wasted my money... if anyone want it for cheap contact me.. its useless for me",1
16243,Nice watch. Amazing features and awesome product.,5
16244,I have bought a fire boltt smart watch with bluetooth calling on 16th march via flipcart. Since march 26th watch sensors stopped working. Heart rate and other functions not working. Since last two days battery also issue is there. No back up even after keeping it charge for 1 day battery showing low battery and stopped all function including calling. Watch has became a full scrap now. Since return period is over i want boltt team to either give me a new watch or repair my watch. Not even 1 mo...,1
16245,"Purchased the product for son's birthday as he saw viral kohli's advertising. The product worked well initially. So I bought another watch for me. But this watch stopped working end of first month. It is not powering on nor charging. From that time, I am breaking my head with their pathetic customer service. Now have given up and realized I have wasted my hard earned money.
Writing this to help others so that they don't have to got through my experience. Buy it only if you have money to waste...",1
16246,Good product,5
16247,Awesome product overall,5
16248,Excellent watch... Awsm i love this...,5
16249,Awesome👍👍,4
16250,With out charger ....Always shows charging... after 2 months use... nice product... It can charge without charger.. self charging hat's off to firebolt.... Very impressive invention....,1
16251,The warranty activation forces you to write a review,1
16252,Outstanding 👍,5
16253,"After using 10 days I writing this review.
Pro-
1- bluetooth calling
2-BP monitor
Cons-
1-step tracking is no correct
Other features are very good 👌👌👌👌👌",5
16254,"Calling sound quality is very bad,
best suggestion for you, don't buy.
After 15 days review",1
16255,Only one day battery life,1
16256,Don't buy this watch if you are looking for app specific notifications!! Also there are no software updates from the company!! You can select either notifications from all apps or from none !! Such a stupid watch to have !!,1
16257,Great Product.....@ Amazing price recommend,5
16258,Wonderfull watch,4
16259,"Design and future is good.....

And good sound quality for calling function",5
16260,"Good Product. worth of money. but only issue that is related to Watch Faces(only 4 faces inbuilt rest all need to download) and Downloading of watch faces is very slow. (needs improvement in this area.)

Product is good.",2
16261,Good,5
16262,Good and value for money,4
16263,It's good... And worth it..,3
16264,Super mind blowing.... Good qawwali.....,5
16265,"At price of 2999 inr it's very good deal. But, no charging case included, one have to buy it separately. No option to re arrange the order of slides. Otherwise, it's a good product. For low budget, u definitely go for it.",4
16266,"Good watch it has almost all the features a smart watch should have, just bought two days back and found it good except for few things like volume control can't be done, watch faces are very limited cant keep more than five even if you download more it won't let you keep more than five faces in your kitty and unable to add more than one contact in favourites however it says we can keep eight contacts. Will soon give another fair review after using it for sometime.",4
16267,Very nice,5
16268,Nice product,4
16269,Nice product and awesome specification,5
16270,just loved it 😍,5
16271,Excellent product.❤️,5
16272,Nice product,4
16273,Bluetooth speaker not function properly,2
16274,Good Product,4
16275,Good,3
16276,"Loving the design.
Call functions and monitoring function works perfectly.
Value for money. ❤😍",5
16277,good watch must buy,4
16278,Charging issue after 2 months,2
16279,Good product at an affordable price,5
16280,NICE CALLING WATCH,4
16281,Great product,4
16282,Everything good but on first day of using it stopped touch totally wasted money,1
16283,Good product under this price range 👍,5
16284,Nice watch at price i brought 5days iam using good quality,4
16285,"Product was good

Value of money. Calling connectivity is good👍

Receiving voice also better 🙂",4
16286,Nice Product,5
16287,Good colour and all the features are excellent and value for the price. All the parameters are accurate I recommend to everyone to have.,5
16288,"Nice watch but battery backup is not good
And display quality is not so good
It's have some issue.when it was conected in mobail by blutooth. When you play song in mobail song was playing in watch.you can't use bluetooth hadephone
But looks good
I will give 4star",5
16289,Battery backup is very Bad only 24 hours day without calling use,1
16290,Just... Awesome,5
16291,Best smart watch,5
